Company URL,Company Name,Company Description,Company Website,Founder Name,Founder LinkedIn,Founder Title
https://www.ycombinator.com/companies/cotool,Cotool,"Free your security team to hunt threats, not handle workflows. Founded in 2025 by Logan Carmody, Eddie Conk, and Max Pollard, Cotool has 3 employees based in San Francisco, CA, USA.",https://cotool.ai,,https://www.linkedin.com/in/logan-carmody/,
https://www.ycombinator.com/companies/cotool,Cotool,"Free your security team to hunt threats, not handle workflows. Founded in 2025 by Logan Carmody, Eddie Conk, and Max Pollard, Cotool has 3 employees based in San Francisco, CA, USA.",https://cotool.ai,Eddie Conk,https://www.linkedin.com/in/eddieconk,Founder
https://www.ycombinator.com/companies/cotool,Cotool,"Free your security team to hunt threats, not handle workflows. Founded in 2025 by Logan Carmody, Eddie Conk, and Max Pollard, Cotool has 3 employees based in San Francisco, CA, USA.",https://cotool.ai,Max Pollard,https://www.linkedin.com/in/mmpollard/,Founder
https://www.ycombinator.com/companies/cotool,Cotool,"Free your security team to hunt threats, not handle workflows. Founded in 2025 by Logan Carmody, Eddie Conk, and Max Pollard, Cotool has 3 employees based in San Francisco, CA, USA.",https://cotool.ai,,https://www.linkedin.com/in/mmpollard/,
https://www.ycombinator.com/companies/cotool,Cotool,"Free your security team to hunt threats, not handle workflows. Founded in 2025 by Logan Carmody, Eddie Conk, and Max Pollard, Cotool has 3 employees based in San Francisco, CA, USA.",https://cotool.ai,Cotool,https://www.linkedin.com/company/cotool-ai,
https://www.ycombinator.com/companies/cotool,Cotool,"Free your security team to hunt threats, not handle workflows. Founded in 2025 by Logan Carmody, Eddie Conk, and Max Pollard, Cotool has 3 employees based in San Francisco, CA, USA.",https://cotool.ai,,https://www.linkedin.com/company/cotool-ai,
https://www.ycombinator.com/companies/cotool,Cotool,"Free your security team to hunt threats, not handle workflows. Founded in 2025 by Logan Carmody, Eddie Conk, and Max Pollard, Cotool has 3 employees based in San Francisco, CA, USA.",https://cotool.ai,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/crimson,Crimson,"The AI platform for litigation lawyers. Founded in 2025 by Amine Amor, Mark Feldner, and David Strömbäck, Crimson has 3 employees based in .",https://crimson.law,The AI platform for litigation lawyers,https://www.linkedin.com/in/amine-amor-4a7a42135/,Founder
https://www.ycombinator.com/companies/crimson,Crimson,"The AI platform for litigation lawyers. Founded in 2025 by Amine Amor, Mark Feldner, and David Strömbäck, Crimson has 3 employees based in .",https://crimson.law,Amine Amor,https://www.linkedin.com/in/amine-amor-4a7a42135/,Founder
https://www.ycombinator.com/companies/crimson,Crimson,"The AI platform for litigation lawyers. Founded in 2025 by Amine Amor, Mark Feldner, and David Strömbäck, Crimson has 3 employees based in .",https://crimson.law,Mark Feldner,https://www.linkedin.com/in/mark-feldner/,Founder
https://www.ycombinator.com/companies/crimson,Crimson,"The AI platform for litigation lawyers. Founded in 2025 by Amine Amor, Mark Feldner, and David Strömbäck, Crimson has 3 employees based in .",https://crimson.law,David Strömbäck,https://www.linkedin.com/in/davidstromback/,Founder
https://www.ycombinator.com/companies/crimson,Crimson,"The AI platform for litigation lawyers. Founded in 2025 by Amine Amor, Mark Feldner, and David Strömbäck, Crimson has 3 employees based in .",https://crimson.law,Crimson,https://www.linkedin.com/company/106218761/,
https://www.ycombinator.com/companies/crimson,Crimson,"The AI platform for litigation lawyers. Founded in 2025 by Amine Amor, Mark Feldner, and David Strömbäck, Crimson has 3 employees based in .",https://crimson.law,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/cua,Cua,"Docker Container for Computer-Use Agents on macOS. Founded in 2025 by Francesco Bonacci and Alessandro Puppo, Cua has 2 employees based in San Francisco, CA, USA.",https://x.com/francedot,Docker Container for Computer-Use Agents on macOS,https://linkedin.com/in/francesco-bonacci-70428a121,Founder
https://www.ycombinator.com/companies/cua,Cua,"Docker Container for Computer-Use Agents on macOS. Founded in 2025 by Francesco Bonacci and Alessandro Puppo, Cua has 2 employees based in San Francisco, CA, USA.",https://x.com/francedot,Francesco Bonacci,https://linkedin.com/in/francesco-bonacci-70428a121,Founder
https://www.ycombinator.com/companies/cua,Cua,"Docker Container for Computer-Use Agents on macOS. Founded in 2025 by Francesco Bonacci and Alessandro Puppo, Cua has 2 employees based in San Francisco, CA, USA.",https://x.com/francedot,,https://linkedin.com/in/francesco-bonacci-70428a121,
https://www.ycombinator.com/companies/cua,Cua,"Docker Container for Computer-Use Agents on macOS. Founded in 2025 by Francesco Bonacci and Alessandro Puppo, Cua has 2 employees based in San Francisco, CA, USA.",https://x.com/francedot,Alessandro Puppo,https://www.linkedin.com/in/alessandro-puppo/,Co-Founder
https://www.ycombinator.com/companies/cua,Cua,"Docker Container for Computer-Use Agents on macOS. Founded in 2025 by Francesco Bonacci and Alessandro Puppo, Cua has 2 employees based in San Francisco, CA, USA.",https://x.com/francedot,,https://www.linkedin.com/in/alessandro-puppo/,
https://www.ycombinator.com/companies/cua,Cua,"Docker Container for Computer-Use Agents on macOS. Founded in 2025 by Francesco Bonacci and Alessandro Puppo, Cua has 2 employees based in San Francisco, CA, USA.",https://x.com/francedot,Cua,https://www.linkedin.com/company/cua-ai,
https://www.ycombinator.com/companies/cua,Cua,"Docker Container for Computer-Use Agents on macOS. Founded in 2025 by Francesco Bonacci and Alessandro Puppo, Cua has 2 employees based in San Francisco, CA, USA.",https://x.com/francedot,,https://www.linkedin.com/company/cua-ai,
https://www.ycombinator.com/companies/cua,Cua,"Docker Container for Computer-Use Agents on macOS. Founded in 2025 by Francesco Bonacci and Alessandro Puppo, Cua has 2 employees based in San Francisco, CA, USA.",https://x.com/francedot,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/datasci-pro,DataSci.Pro,"Full-stack AI agents for data science. Founded in 2025 by Matin Ghaffari and Ryan Yu, DataSci.Pro has 2 employees based in San Francisco, CA, USA.",https://www.datasci.pro,Full-stack AI agents for data science,https://linkedin.com/in/matinghaffari,Founder
https://www.ycombinator.com/companies/datasci-pro,DataSci.Pro,"Full-stack AI agents for data science. Founded in 2025 by Matin Ghaffari and Ryan Yu, DataSci.Pro has 2 employees based in San Francisco, CA, USA.",https://www.datasci.pro,Matin Ghaffari,https://linkedin.com/in/matinghaffari,Founder
https://www.ycombinator.com/companies/datasci-pro,DataSci.Pro,"Full-stack AI agents for data science. Founded in 2025 by Matin Ghaffari and Ryan Yu, DataSci.Pro has 2 employees based in San Francisco, CA, USA.",https://www.datasci.pro,,https://linkedin.com/in/matinghaffari,
https://www.ycombinator.com/companies/datasci-pro,DataSci.Pro,"Full-stack AI agents for data science. Founded in 2025 by Matin Ghaffari and Ryan Yu, DataSci.Pro has 2 employees based in San Francisco, CA, USA.",https://www.datasci.pro,Ryan Yu,https://www.linkedin.com/in/ryan--yu,Founder
https://www.ycombinator.com/companies/datasci-pro,DataSci.Pro,"Full-stack AI agents for data science. Founded in 2025 by Matin Ghaffari and Ryan Yu, DataSci.Pro has 2 employees based in San Francisco, CA, USA.",https://www.datasci.pro,,https://www.linkedin.com/in/ryan--yu,
https://www.ycombinator.com/companies/datasci-pro,DataSci.Pro,"Full-stack AI agents for data science. Founded in 2025 by Matin Ghaffari and Ryan Yu, DataSci.Pro has 2 employees based in San Francisco, CA, USA.",https://www.datasci.pro,DataSci.Pro,https://www.linkedin.com/company/data-sci-pro,
https://www.ycombinator.com/companies/datasci-pro,DataSci.Pro,"Full-stack AI agents for data science. Founded in 2025 by Matin Ghaffari and Ryan Yu, DataSci.Pro has 2 employees based in San Francisco, CA, USA.",https://www.datasci.pro,,https://www.linkedin.com/company/data-sci-pro,
https://www.ycombinator.com/companies/datasci-pro,DataSci.Pro,"Full-stack AI agents for data science. Founded in 2025 by Matin Ghaffari and Ryan Yu, DataSci.Pro has 2 employees based in San Francisco, CA, USA.",https://www.datasci.pro,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/delty,Delty,"AI staff engineer that designs systems and guides coding agents. Founded in 2025 by Lalit Kundu and Catherine Zhao, Delty has 2 employees based in San Francisco, CA, USA.",https://delty.ai,AI staff engineer that designs systems and guides coding agents,https://linkedin.com/in/lalitkundu,Founder
https://www.ycombinator.com/companies/delty,Delty,"AI staff engineer that designs systems and guides coding agents. Founded in 2025 by Lalit Kundu and Catherine Zhao, Delty has 2 employees based in San Francisco, CA, USA.",https://delty.ai,Lalit Kundu,https://linkedin.com/in/lalitkundu,Founder
https://www.ycombinator.com/companies/delty,Delty,"AI staff engineer that designs systems and guides coding agents. Founded in 2025 by Lalit Kundu and Catherine Zhao, Delty has 2 employees based in San Francisco, CA, USA.",https://delty.ai,,https://linkedin.com/in/lalitkundu,
https://www.ycombinator.com/companies/delty,Delty,"AI staff engineer that designs systems and guides coding agents. Founded in 2025 by Lalit Kundu and Catherine Zhao, Delty has 2 employees based in San Francisco, CA, USA.",https://delty.ai,Catherine Zhao,https://www.linkedin.com/in/cat-catherine-zhao,Founder
https://www.ycombinator.com/companies/delty,Delty,"AI staff engineer that designs systems and guides coding agents. Founded in 2025 by Lalit Kundu and Catherine Zhao, Delty has 2 employees based in San Francisco, CA, USA.",https://delty.ai,,https://www.linkedin.com/in/cat-catherine-zhao,
https://www.ycombinator.com/companies/delty,Delty,"AI staff engineer that designs systems and guides coding agents. Founded in 2025 by Lalit Kundu and Catherine Zhao, Delty has 2 employees based in San Francisco, CA, USA.",https://delty.ai,Delty,https://www.linkedin.com/company/delty-ai,
https://www.ycombinator.com/companies/delty,Delty,"AI staff engineer that designs systems and guides coding agents. Founded in 2025 by Lalit Kundu and Catherine Zhao, Delty has 2 employees based in San Francisco, CA, USA.",https://delty.ai,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/den,Den,"Cursor for knowledge workers. Founded in 2025 by Justin Lee and Linus Talacko, Den has 2 employees based in San Francisco, CA, USA.",https://getden.io,Cursor for knowledge workers,https://www.linkedin.com/in/justin1ee/,Founder
https://www.ycombinator.com/companies/den,Den,"Cursor for knowledge workers. Founded in 2025 by Justin Lee and Linus Talacko, Den has 2 employees based in San Francisco, CA, USA.",https://getden.io,Justin Lee,https://www.linkedin.com/in/justin1ee/,Founder
https://www.ycombinator.com/companies/den,Den,"Cursor for knowledge workers. Founded in 2025 by Justin Lee and Linus Talacko, Den has 2 employees based in San Francisco, CA, USA.",https://getden.io,,https://www.linkedin.com/in/justin1ee/,
https://www.ycombinator.com/companies/den,Den,"Cursor for knowledge workers. Founded in 2025 by Justin Lee and Linus Talacko, Den has 2 employees based in San Francisco, CA, USA.",https://getden.io,Linus Talacko,https://www.linkedin.com/in/linustalacko,Founder
https://www.ycombinator.com/companies/den,Den,"Cursor for knowledge workers. Founded in 2025 by Justin Lee and Linus Talacko, Den has 2 employees based in San Francisco, CA, USA.",https://getden.io,Den,https://www.linkedin.com/company/deninc/posts/?feedView=all,
https://www.ycombinator.com/companies/den,Den,"Cursor for knowledge workers. Founded in 2025 by Justin Lee and Linus Talacko, Den has 2 employees based in San Francisco, CA, USA.",https://getden.io,,https://www.linkedin.com/company/deninc/posts/?feedView=all,
https://www.ycombinator.com/companies/den,Den,"Cursor for knowledge workers. Founded in 2025 by Justin Lee and Linus Talacko, Den has 2 employees based in San Francisco, CA, USA.",https://getden.io,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/docket,Docket,"AI agents for QA testing. Founded in 2025 by Nishant Hooda and Boris Skurikhin, Docket has 2 employees based in San Francisco, CA, USA.",https://docketqa.com,AI agents for QA testing,https://linkedin.com/in/nishant-h,Founder
https://www.ycombinator.com/companies/docket,Docket,"AI agents for QA testing. Founded in 2025 by Nishant Hooda and Boris Skurikhin, Docket has 2 employees based in San Francisco, CA, USA.",https://docketqa.com,Nishant Hooda,https://linkedin.com/in/nishant-h,Founder
https://www.ycombinator.com/companies/docket,Docket,"AI agents for QA testing. Founded in 2025 by Nishant Hooda and Boris Skurikhin, Docket has 2 employees based in San Francisco, CA, USA.",https://docketqa.com,Boris Skurikhin,https://www.linkedin.com/in/boris-skurikhin/,Founder
https://www.ycombinator.com/companies/docket,Docket,"AI agents for QA testing. Founded in 2025 by Nishant Hooda and Boris Skurikhin, Docket has 2 employees based in San Francisco, CA, USA.",https://docketqa.com,,https://www.linkedin.com/in/boris-skurikhin/,
https://www.ycombinator.com/companies/docket,Docket,"AI agents for QA testing. Founded in 2025 by Nishant Hooda and Boris Skurikhin, Docket has 2 employees based in San Francisco, CA, USA.",https://docketqa.com,Docket,https://www.linkedin.com/company/docketqa/about/?viewAsMember=true,
https://www.ycombinator.com/companies/docket,Docket,"AI agents for QA testing. Founded in 2025 by Nishant Hooda and Boris Skurikhin, Docket has 2 employees based in San Francisco, CA, USA.",https://docketqa.com,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/eloquent-ai,Eloquent AI,"The AI Operator for Financial Services. Founded in 2025 by Tugce Bulut and Aldo Lipani, Eloquent AI has 5 employees based in San Francisco, CA, USA. Eloquent AI is hiring for 5 roles in engineering.",https://www.eloquentai.co/,The AI Operator for Financial Services,https://www.linkedin.com/in/tugcebulut/,Founder
https://www.ycombinator.com/companies/eloquent-ai,Eloquent AI,"The AI Operator for Financial Services. Founded in 2025 by Tugce Bulut and Aldo Lipani, Eloquent AI has 5 employees based in San Francisco, CA, USA. Eloquent AI is hiring for 5 roles in engineering.",https://www.eloquentai.co/,Tugce Bulut,https://www.linkedin.com/in/tugcebulut/,Founder
https://www.ycombinator.com/companies/eloquent-ai,Eloquent AI,"The AI Operator for Financial Services. Founded in 2025 by Tugce Bulut and Aldo Lipani, Eloquent AI has 5 employees based in San Francisco, CA, USA. Eloquent AI is hiring for 5 roles in engineering.",https://www.eloquentai.co/,,https://www.linkedin.com/in/tugcebulut/,
https://www.ycombinator.com/companies/eloquent-ai,Eloquent AI,"The AI Operator for Financial Services. Founded in 2025 by Tugce Bulut and Aldo Lipani, Eloquent AI has 5 employees based in San Francisco, CA, USA. Eloquent AI is hiring for 5 roles in engineering.",https://www.eloquentai.co/,Aldo Lipani,https://www.linkedin.com/in/aldo-lipani,Founder
https://www.ycombinator.com/companies/eloquent-ai,Eloquent AI,"The AI Operator for Financial Services. Founded in 2025 by Tugce Bulut and Aldo Lipani, Eloquent AI has 5 employees based in San Francisco, CA, USA. Eloquent AI is hiring for 5 roles in engineering.",https://www.eloquentai.co/,,https://www.linkedin.com/in/aldo-lipani,
https://www.ycombinator.com/companies/eloquent-ai,Eloquent AI,"The AI Operator for Financial Services. Founded in 2025 by Tugce Bulut and Aldo Lipani, Eloquent AI has 5 employees based in San Francisco, CA, USA. Eloquent AI is hiring for 5 roles in engineering.",https://www.eloquentai.co/,Eloquent AI,https://www.linkedin.com/company/eloquentai/,
https://www.ycombinator.com/companies/eloquent-ai,Eloquent AI,"The AI Operator for Financial Services. Founded in 2025 by Tugce Bulut and Aldo Lipani, Eloquent AI has 5 employees based in San Francisco, CA, USA. Eloquent AI is hiring for 5 roles in engineering.",https://www.eloquentai.co/,,https://www.linkedin.com/company/eloquentai/,
https://www.ycombinator.com/companies/eloquent-ai,Eloquent AI,"The AI Operator for Financial Services. Founded in 2025 by Tugce Bulut and Aldo Lipani, Eloquent AI has 5 employees based in San Francisco, CA, USA. Eloquent AI is hiring for 5 roles in engineering.",https://www.eloquentai.co/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/flott-hq,Flott HQ,"AI-powered operating system for vehicle fleets management. Founded in 2025 by Kanvaly Fadiga and Sylvanus MAHE, Flott HQ has 2 employees based in .",https://www.flotthq.com,AI-powered operating system for vehicle fleets management.,https://www.linkedin.com/in/kanvaly-fadiga,Founder
https://www.ycombinator.com/companies/flott-hq,Flott HQ,"AI-powered operating system for vehicle fleets management. Founded in 2025 by Kanvaly Fadiga and Sylvanus MAHE, Flott HQ has 2 employees based in .",https://www.flotthq.com,Kanvaly Fadiga,https://www.linkedin.com/in/kanvaly-fadiga,Founder
https://www.ycombinator.com/companies/flott-hq,Flott HQ,"AI-powered operating system for vehicle fleets management. Founded in 2025 by Kanvaly Fadiga and Sylvanus MAHE, Flott HQ has 2 employees based in .",https://www.flotthq.com,Sylvanus MAHE,https://www.linkedin.com/in/sylvanus-mahe,Founder
https://www.ycombinator.com/companies/flott-hq,Flott HQ,"AI-powered operating system for vehicle fleets management. Founded in 2025 by Kanvaly Fadiga and Sylvanus MAHE, Flott HQ has 2 employees based in .",https://www.flotthq.com,,https://www.linkedin.com/in/sylvanus-mahe,
https://www.ycombinator.com/companies/flott-hq,Flott HQ,"AI-powered operating system for vehicle fleets management. Founded in 2025 by Kanvaly Fadiga and Sylvanus MAHE, Flott HQ has 2 employees based in .",https://www.flotthq.com,Flott HQ,https://www.linkedin.com/company/flott-hq,
https://www.ycombinator.com/companies/flott-hq,Flott HQ,"AI-powered operating system for vehicle fleets management. Founded in 2025 by Kanvaly Fadiga and Sylvanus MAHE, Flott HQ has 2 employees based in .",https://www.flotthq.com,,https://www.linkedin.com/company/flott-hq,
https://www.ycombinator.com/companies/flott-hq,Flott HQ,"AI-powered operating system for vehicle fleets management. Founded in 2025 by Kanvaly Fadiga and Sylvanus MAHE, Flott HQ has 2 employees based in .",https://www.flotthq.com,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/frekil,Frekil,"Data Engine for Medical AI. Founded in 2025 by Shivesh Gupta and Nikhil Tiwari, Frekil has 2 employees based in San Francisco, CA, USA.",https://www.frekil.com,Data Engine for Medical AI,https://www.linkedin.com/in/shivesh-gupta-iitb/,Founder
https://www.ycombinator.com/companies/frekil,Frekil,"Data Engine for Medical AI. Founded in 2025 by Shivesh Gupta and Nikhil Tiwari, Frekil has 2 employees based in San Francisco, CA, USA.",https://www.frekil.com,Shivesh Gupta,https://www.linkedin.com/in/shivesh-gupta-iitb/,Founder
https://www.ycombinator.com/companies/frekil,Frekil,"Data Engine for Medical AI. Founded in 2025 by Shivesh Gupta and Nikhil Tiwari, Frekil has 2 employees based in San Francisco, CA, USA.",https://www.frekil.com,Nikhil Tiwari,https://www.linkedin.com/in/nikhiltiwari-iitb/,Co-founder & CEO
https://www.ycombinator.com/companies/frekil,Frekil,"Data Engine for Medical AI. Founded in 2025 by Shivesh Gupta and Nikhil Tiwari, Frekil has 2 employees based in San Francisco, CA, USA.",https://www.frekil.com,Frekil,https://www.linkedin.com/company/frekil,
https://www.ycombinator.com/companies/frekil,Frekil,"Data Engine for Medical AI. Founded in 2025 by Shivesh Gupta and Nikhil Tiwari, Frekil has 2 employees based in San Francisco, CA, USA.",https://www.frekil.com,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/galen-ai,Galen AI,"AI agent for healthcare, powered by clinical and wearable data. Founded in 2025 by Viraj Mehta and Priyanka Shrestha, Galen AI has 2 employees based in .",https://www.galenai.com/,"AI agent for healthcare, powered by clinical and wearable data.",https://www.linkedin.com/in/virajmehta28/,Founder
https://www.ycombinator.com/companies/galen-ai,Galen AI,"AI agent for healthcare, powered by clinical and wearable data. Founded in 2025 by Viraj Mehta and Priyanka Shrestha, Galen AI has 2 employees based in .",https://www.galenai.com/,Viraj Mehta,https://www.linkedin.com/in/virajmehta28/,Founder
https://www.ycombinator.com/companies/galen-ai,Galen AI,"AI agent for healthcare, powered by clinical and wearable data. Founded in 2025 by Viraj Mehta and Priyanka Shrestha, Galen AI has 2 employees based in .",https://www.galenai.com/,Priyanka Shrestha,https://www.linkedin.com/in/priyanka-shrestha-/,Founder
https://www.ycombinator.com/companies/galen-ai,Galen AI,"AI agent for healthcare, powered by clinical and wearable data. Founded in 2025 by Viraj Mehta and Priyanka Shrestha, Galen AI has 2 employees based in .",https://www.galenai.com/,Galen AI,https://www.linkedin.com/company/galen-ai-inc/about/,
https://www.ycombinator.com/companies/galen-ai,Galen AI,"AI agent for healthcare, powered by clinical and wearable data. Founded in 2025 by Viraj Mehta and Priyanka Shrestha, Galen AI has 2 employees based in .",https://www.galenai.com/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/golf,Golf,"Control layer for remote MCP servers. Founded in 2025 by Wojciech Błaszak and Antoni Gmitruk, Golf has 2 employees based in .",https://golf.dev/,Control layer for remote MCP servers,https://www.linkedin.com/in/wojciech-błaszak11/,Founder
https://www.ycombinator.com/companies/golf,Golf,"Control layer for remote MCP servers. Founded in 2025 by Wojciech Błaszak and Antoni Gmitruk, Golf has 2 employees based in .",https://golf.dev/,Wojciech Błaszak,https://www.linkedin.com/in/wojciech-błaszak11/,Founder
https://www.ycombinator.com/companies/golf,Golf,"Control layer for remote MCP servers. Founded in 2025 by Wojciech Błaszak and Antoni Gmitruk, Golf has 2 employees based in .",https://golf.dev/,Antoni Gmitruk,https://linkedin.com/in/antoni-gmitruk-80a268211,Founder & CTO
https://www.ycombinator.com/companies/golf,Golf,"Control layer for remote MCP servers. Founded in 2025 by Wojciech Błaszak and Antoni Gmitruk, Golf has 2 employees based in .",https://golf.dev/,Golf,https://www.linkedin.com/company/106327716,
https://www.ycombinator.com/companies/golf,Golf,"Control layer for remote MCP servers. Founded in 2025 by Wojciech Błaszak and Antoni Gmitruk, Golf has 2 employees based in .",https://golf.dev/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/groundcontrol,GroundControl,"Vertical AI for highly-regulated manufacturing. Founded in 2024 by Matthew Noseworthy, Mehul Shah, and Nick Warren, GroundControl has 4 employees based in . GroundControl is hiring for 2 roles in operations and engineering.",https://rungroundcontrol.com/,Vertical AI for highly-regulated manufacturing,https://www.linkedin.com/in/matthew-noseworthy-218167106/,CTO & Co-Founder
https://www.ycombinator.com/companies/groundcontrol,GroundControl,"Vertical AI for highly-regulated manufacturing. Founded in 2024 by Matthew Noseworthy, Mehul Shah, and Nick Warren, GroundControl has 4 employees based in . GroundControl is hiring for 2 roles in operations and engineering.",https://rungroundcontrol.com/,Matthew Noseworthy,https://www.linkedin.com/in/matthew-noseworthy-218167106/,CTO & Co-Founder
https://www.ycombinator.com/companies/groundcontrol,GroundControl,"Vertical AI for highly-regulated manufacturing. Founded in 2024 by Matthew Noseworthy, Mehul Shah, and Nick Warren, GroundControl has 4 employees based in . GroundControl is hiring for 2 roles in operations and engineering.",https://rungroundcontrol.com/,Mehul Shah,https://www.linkedin.com/in/mehulmshah22,CEO & Co-Founder
https://www.ycombinator.com/companies/groundcontrol,GroundControl,"Vertical AI for highly-regulated manufacturing. Founded in 2024 by Matthew Noseworthy, Mehul Shah, and Nick Warren, GroundControl has 4 employees based in . GroundControl is hiring for 2 roles in operations and engineering.",https://rungroundcontrol.com/,Nick Warren,https://www.linkedin.com/in/nickcw/,COO & Co-Founder
https://www.ycombinator.com/companies/groundcontrol,GroundControl,"Vertical AI for highly-regulated manufacturing. Founded in 2024 by Matthew Noseworthy, Mehul Shah, and Nick Warren, GroundControl has 4 employees based in . GroundControl is hiring for 2 roles in operations and engineering.",https://rungroundcontrol.com/,GroundControl,https://www.linkedin.com/company/groundcontrol-software/,
https://www.ycombinator.com/companies/groundcontrol,GroundControl,"Vertical AI for highly-regulated manufacturing. Founded in 2024 by Matthew Noseworthy, Mehul Shah, and Nick Warren, GroundControl has 4 employees based in . GroundControl is hiring for 2 roles in operations and engineering.",https://rungroundcontrol.com/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/hemut,Hemut,"AI-powered operating system for trucking companies. Founded in 2024 by Loki Cheema, Anthony Guerrera, and Samrudh Shenoy, Hemut has 3 employees based in San Francisco, CA, USA. Hemut is hiring for 1 roles in engineering.",https://www.hemut.com/,AI-powered operating system for trucking companies.,https://www.linkedin.com/in/loki-cheema/,Founder
https://www.ycombinator.com/companies/hemut,Hemut,"AI-powered operating system for trucking companies. Founded in 2024 by Loki Cheema, Anthony Guerrera, and Samrudh Shenoy, Hemut has 3 employees based in San Francisco, CA, USA. Hemut is hiring for 1 roles in engineering.",https://www.hemut.com/,Loki Cheema,https://www.linkedin.com/in/loki-cheema/,Founder
https://www.ycombinator.com/companies/hemut,Hemut,"AI-powered operating system for trucking companies. Founded in 2024 by Loki Cheema, Anthony Guerrera, and Samrudh Shenoy, Hemut has 3 employees based in San Francisco, CA, USA. Hemut is hiring for 1 roles in engineering.",https://www.hemut.com/,Anthony Guerrera,https://www.linkedin.com/in/anthonynguerrera?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app,Founder
https://www.ycombinator.com/companies/hemut,Hemut,"AI-powered operating system for trucking companies. Founded in 2024 by Loki Cheema, Anthony Guerrera, and Samrudh Shenoy, Hemut has 3 employees based in San Francisco, CA, USA. Hemut is hiring for 1 roles in engineering.",https://www.hemut.com/,Samrudh Shenoy,https://linkedin.com/in/samrudh,Founder
https://www.ycombinator.com/companies/hemut,Hemut,"AI-powered operating system for trucking companies. Founded in 2024 by Loki Cheema, Anthony Guerrera, and Samrudh Shenoy, Hemut has 3 employees based in San Francisco, CA, USA. Hemut is hiring for 1 roles in engineering.",https://www.hemut.com/,Hemut,https://www.linkedin.com/company/hemut/,
https://www.ycombinator.com/companies/hemut,Hemut,"AI-powered operating system for trucking companies. Founded in 2024 by Loki Cheema, Anthony Guerrera, and Samrudh Shenoy, Hemut has 3 employees based in San Francisco, CA, USA. Hemut is hiring for 1 roles in engineering.",https://www.hemut.com/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/human-behavior,Human Behavior,"We reveal why users stay, leave, or pay. Founded in 2025 by Amogh Chaturvedi, Skyler Ji, and Chirag Kawediya, Human Behavior has 3 employees based in San Francisco, CA, USA.",https://www.humanbehavior.co/,"We reveal why users stay, leave, or pay",https://www.linkedin.com/in/amoghchaturvedi1/,Founder
https://www.ycombinator.com/companies/human-behavior,Human Behavior,"We reveal why users stay, leave, or pay. Founded in 2025 by Amogh Chaturvedi, Skyler Ji, and Chirag Kawediya, Human Behavior has 3 employees based in San Francisco, CA, USA.",https://www.humanbehavior.co/,Amogh Chaturvedi,https://www.linkedin.com/in/amoghchaturvedi1/,Founder
https://www.ycombinator.com/companies/human-behavior,Human Behavior,"We reveal why users stay, leave, or pay. Founded in 2025 by Amogh Chaturvedi, Skyler Ji, and Chirag Kawediya, Human Behavior has 3 employees based in San Francisco, CA, USA.",https://www.humanbehavior.co/,,https://www.linkedin.com/in/amoghchaturvedi1/,
https://www.ycombinator.com/companies/human-behavior,Human Behavior,"We reveal why users stay, leave, or pay. Founded in 2025 by Amogh Chaturvedi, Skyler Ji, and Chirag Kawediya, Human Behavior has 3 employees based in San Francisco, CA, USA.",https://www.humanbehavior.co/,Skyler Ji,https://www.linkedin.com/in/skyler-ji/,Founder
https://www.ycombinator.com/companies/human-behavior,Human Behavior,"We reveal why users stay, leave, or pay. Founded in 2025 by Amogh Chaturvedi, Skyler Ji, and Chirag Kawediya, Human Behavior has 3 employees based in San Francisco, CA, USA.",https://www.humanbehavior.co/,Chirag Kawediya,https://www.linkedin.com/in/ckawediya,Founder
https://www.ycombinator.com/companies/human-behavior,Human Behavior,"We reveal why users stay, leave, or pay. Founded in 2025 by Amogh Chaturvedi, Skyler Ji, and Chirag Kawediya, Human Behavior has 3 employees based in San Francisco, CA, USA.",https://www.humanbehavior.co/,,https://www.linkedin.com/in/ckawediya,
https://www.ycombinator.com/companies/human-behavior,Human Behavior,"We reveal why users stay, leave, or pay. Founded in 2025 by Amogh Chaturvedi, Skyler Ji, and Chirag Kawediya, Human Behavior has 3 employees based in San Francisco, CA, USA.",https://www.humanbehavior.co/,Programs,https://www.linkedin.com/school/y-combinator/,
